"IDCNTRY","YVar","EqVar","EqVar1Value","EqVar2Value","N","WTD_N","PCT","SE_PCT","MEAN","SE_MEAN","n0","nUsed"
"Italy","erea","en11badz_d_clicked + itsex","1","BOY",57,7980.68562299999,64.7290511663648,5.33317533688423,509.668030486423,"9.48105649791999",3767,1501
"Italy","erea","en11zadz_d_clicked + itsex","0","GIRL",681,92311.2986809999,46.2718015088737,1.47864185490934,535.193494294817,"3.25287269016161",3767,1502
"Italy","erea","en11zadz_d_clicked + itsex","0","BOY",772,107186.658327,53.7281984911263,1.47864185490933,529.467920125783,"2.97746340688145",3767,1502
"Italy","erea","en11zadz_d_clicked + itsex","1","GIRL",25,3551.694903,53.9127174648105,7.79626221541091,511.005911659602,"14.994551154847",3767,1502
"Italy","erea","en11zadz_d_clicked + itsex","1","BOY",24,3036.166125,46.0872825351895,7.79626221541091,477.503255661227,"17.318015587957",3767,1502
"Italy","erea","en11tadz_d_clicked + itsex","0","GIRL",690,97231.8347879999,49.3481110538314,1.3874582370679,535.807669272617,"2.52838275751503",3767,1492
"Italy","erea","en11tadz_d_clicked + itsex","0","BOY",732,99800.7014359999,50.6518889461687,1.38745823706788,536.803525501585,"3.21724310411552",3767,1492
"Italy","erea","en11tadz_d_clicked + itsex","1","GIRL",24,2896.47233,31.2362274750949,5.19347974685499,516.720234534493,"13.9418351621052",3767,1492
"Italy","erea","en11tadz_d_clicked + itsex","1","BOY",46,6376.32584099999,68.7637725249051,5.19347974685499,504.808563997133,"11.7885052625815",3767,1492
"Norway (5th Grade)","erea","en11madz_d_clicked + itsex","0","GIRL",681,10774.221593,52.1272322617936,1.62505553857868,578.616479188747,"3.15267904672463",3610,1428
"Norway (5th Grade)","erea","en11madz_d_clicked + itsex","0","BOY",627,9894.86273299999,47.8727677382064,1.62505553857868,565.901577311496,"4.05950183276846",3610,1428
"Norway (5th Grade)","erea","en11madz_d_clicked + itsex","1","GIRL",46,736.990216999999,38.6623439675807,5.6316915349791,560.884645305334,"11.0541767357396",3610,1428
"Norway (5th Grade)","erea","en11madz_d_clicked + itsex","1","BOY",74,1169.232069,61.3376560324193,5.63169153497911,552.150713575392,"11.7250345866968",3610,1428
"Norway (5th Grade)","erea","en11radz_d_clicked + itsex","0","GIRL",688,11051.003782,53.3443676917418,1.54934298809208,574.494510418498,"3.24872879010413",3610,1418
"Norway (5th Grade)","erea","en11radz_d_clicked + itsex","0","BOY",631,9665.34221699999,46.6556323082582,1.54934298809208,560.346878932004,"3.71942756512387",3610,1418
"Norway (5th Grade)","erea","en11radz_d_clicked + itsex","1","GIRL",28,442.54627,28.4017515195564,4.98175681431699,585.658693059674,"17.8339521871639",3610,1418
"Norway (5th Grade)","erea","en11radz_d_clicked + itsex","1","BOY",71,1115.619147,71.5982484804436,4.98175681431698,560.270314884457,"9.7075867972999",3610,1418
"Norway (5th Grade)","erea","en11badz_d_clicked + itsex","0","GIRL",694,10922.004602,51.5492299769524,2.00613306957564,580.269446645919,"3.89043043407539",3610,1447
"Norway (5th Grade)","erea","en11badz_d_clicked + itsex","0","BOY",652,10265.517708,48.4507700230476,2.00613306957564,557.642109574709,"3.75294897413657",3610,1447
"Norway (5th Grade)","erea","en11badz_d_clicked + itsex","1","GIRL",29,438.581179,27.2488161926899,4.68948669595716,534.76431834823,"21.1193450930127",3610,1447
"Norway (5th Grade)","erea","en11badz_d_clicked + itsex","1","BOY",72,1170.96096,72.7511838073101,4.68948669595715,529.106214062385,"11.9192659868531",3610,1447
"Norway (5th Grade)","erea","en11zadz_d_clicked + itsex","0","GIRL",702,10934.851536,51.0338626227319,1.71974308793192,576.020295577017,"3.46640357310057",3610,1432
"Norway (5th Grade)","erea","en11zadz_d_clicked + itsex","0","BOY",658,10491.807106,48.9661373772681,1.7197430879319,558.813749265057,"3.83828472796709",3610,1432
"Norway (5th Grade)","erea","en11zadz_d_clicked + itsex","1","GIRL",28,430.138100999999,40.0619858538933,6.23034136021382,569.944513499286,"13.3252975322467",3610,1432
"Norway (5th Grade)","erea","en11zadz_d_clicked + itsex","1","BOY",44,643.543324999999,59.9380141461067,6.23034136021382,549.664404232647,"12.9641274349815",3610,1432
"Norway (5th Grade)","erea","en11tadz_d_clicked + itsex","0","GIRL",667,10581.207978,50.4567841254607,1.46928339369431,576.116422872173,"3.25298064245682",3610,1438
"Norway (5th Grade)","erea","en11tadz_d_clicked + itsex","0","BOY",657,10389.625105,49.5432158745393,1.46928339369431,553.833501076007,"3.28666550101287",3610,1438
"Norway (5th Grade)","erea","en11tadz_d_clicked + itsex","1","GIRL",51,691.555729999999,41.386125385755,5.60488530904883,573.975153497346,"6.81892135260953",3610,1438
"Norway (5th Grade)","erea","en11tadz_d_clicked + itsex","1","BOY",63,979.428744999999,58.613874614245,5.60488530904883,575.687015094398,"9.55786369417712",3610,1438
"Portugal","erea","en11madz_d_clicked + itsex","0","GIRL",863,18062.361952,51.6749580885651,1.34464122642287,525.366401028978,"3.39012960093977",4558,1826
"Portugal","erea","en11madz_d_clicked + itsex","0","BOY",831,16891.438922,48.3250419114349,1.34464122642287,525.818236027933,"2.82085130929995",4558,1826
"Portugal","erea","en11madz_d_clicked + itsex","1","GIRL",46,968.154774999999,36.2358810462201,5.21002937534254,494.200047818508,"11.3853086402528",4558,1826
"Portugal","erea","en11madz_d_clicked + itsex","1","BOY",86,1703.657658,63.7641189537799,5.21002937534254,477.263049470358,"9.14785803179978",4558,1826
"Portugal","erea","en11radz_d_clicked + itsex","0","GIRL",860,17423.04499,49.9388697417622,1.60432219264928,526.002273528865,"3.06186558331607",4558,1823
"Portugal","erea","en11radz_d_clicked + itsex","0","BOY",855,17465.70015,50.0611302582378,1.60432219264928,524.538694924628,"2.99316946229035",4558,1823
"Portugal","erea","en11radz_d_clicked + itsex","1","GIRL",44,945.572928999999,40.0647082799461,5.28158987818584,478.728638883097,"10.3897467853938",4558,1823
"Portugal","erea","en11radz_d_clicked + itsex","1","BOY",64,1414.54142,59.9352917200539,5.28158987818584,486.432066562049,"8.2910597277852",4558,1823
"Portugal","erea","en11badz_d_clicked + itsex","0","GIRL",878,18038.229579,52.3778722299196,1.30446669691955,524.259952261002,"3.18568995287797",4558,1804
"Portugal","erea","en11badz_d_clicked + itsex","0","BOY",806,16400.415618,47.6221277700804,1.30446669691955,523.305645182124,"3.73128994020263",4558,1804
"Portugal","erea","en11badz_d_clicked + itsex","1","GIRL",35,682.655420999999,27.7555840309228,4.66634485981303,495.173271487805,"15.2984988757641",4558,1804
"Portugal","erea","en11badz_d_clicked + itsex","1","BOY",85,1776.869193,72.2444159690772,4.66634485981303,470.020882233876,"10.2125180031831",4558,1804
"Portugal","erea","en11zadz_d_clicked + itsex","0","GIRL",840,16993.809776,48.1336840398361,1.34395903698745,525.773460128892,"3.00580551837255",4558,1844
"Portugal","erea","en11zadz_d_clicked + itsex","0","BOY",891,18311.631964,51.8663159601639,1.34395903698745,527.422343436312,"3.83698739543221",4558,1844
"Portugal","erea","en11zadz_d_clicked + itsex","1","GIRL",34,694.995580999999,29.5325411491973,4.35808856094015,494.594102782388,"16.3675167369501",4558,1844
"Portugal","erea","en11zadz_d_clicked + itsex","1","BOY",79,1658.325718,70.4674588508027,4.35808856094014,490.448907523012,"9.22682053539806",4558,1844
"Portugal","erea","en11tadz_d_clicked + itsex","0","GIRL",870,17742.577151,50.9005821144303,1.13102189019086,524.157543952669,"3.54282342766868",4558,1813
"Portugal","erea","en11tadz_d_clicked + itsex","0","BOY",843,17114.73963,49.0994178855697,1.13102189019085,522.27800563685,"3.12336643335352",4558,1813
"Portugal","erea","en11tadz_d_clicked + itsex","1","GIRL",30,519.078617999999,24.108299324156,4.27513999312997,503.781661151819,"18.6392732491023",4558,1813
"Portugal","erea","en11tadz_d_clicked + itsex","1","BOY",70,1634.033101,75.891700675844,4.27513999312997,489.908145312554,"10.8018226165528",4558,1813
"Singapore","erea","en11madz_d_clicked + itsex","0","GIRL",1146,7029.91316499999,50.8681004944233,0.966947644382908,594.277057669521,"3.35892919068776",6320,2530
"Singapore","erea","en11madz_d_clicked + itsex","0","BOY",1102,6789.97217899999,49.1318995055767,0.966947644382913,577.07381376281,"4.00076250715675",6320,2530
"Singapore","erea","en11madz_d_clicked + itsex","1","GIRL",94,611.995628999999,33.4874577223777,2.75743286144099,607.059394165587,"10.1060634450767",6320,2530
"Singapore","erea","en11madz_d_clicked + itsex","1","BOY",188,1215.541218,66.5125422776223,2.75743286144099,587.667922187312,"7.07132537296021",6320,2530
"Singapore","erea","en11radz_d_clicked + itsex","0","GIRL",1208,7411.55802799999,52.5403677801827,0.977156420825766,600.967963794595,"3.73389662533291",6320,2519
"Singapore","erea","en11radz_d_clicked + itsex","0","BOY",1068,6694.84879999999,47.4596322198173,0.977156420825761,580.041879678908,"3.6447702690895",6320,2519
"Singapore","erea","en11radz_d_clicked + itsex","1","GIRL",83,515.094471,33.9925485567172,2.84996979151333,603.551848883306,"11.4161152892778",6320,2519
"Singapore","erea","en11radz_d_clicked + itsex","1","BOY",160,1000.221364,66.0074514432828,2.84996979151333,589.192961517868,"9.0355155463561",6320,2519
"Singapore","erea","en11badz_d_clicked + itsex","0","GIRL",1177,7159.50015899999,50.0037898429872,1.15874375922886,602.162079588418,"3.56644857040963",6320,2521
"Singapore","erea","en11badz_d_clicked + itsex","0","BOY",1139,7158.41490599999,49.9962101570128,1.15874375922886,576.674926286678,"3.81401093734908",6320,2521
"Singapore","erea","en11badz_d_clicked + itsex","1","GIRL",55,336.632155,26.1433137322356,3.30085618068376,605.127956925958,"15.3291619448793",6320,2521
"Singapore","erea","en11badz_d_clicked + itsex","1","BOY",150,951.009336999999,73.8566862677643,3.30085618068376,571.778374519859,"9.08771611417716",6320,2521
"Singapore","erea","en11zadz_d_clicked + itsex","0","GIRL",1190,7248.89950899999,50.5041710706153,0.86351650089657,595.221011104962,"3.60456528370236",6320,2533
"Singapore","erea","en11zadz_d_clicked + itsex","0","BOY",1127,7104.17144599999,49.4958289293847,0.863516500896568,576.350959998749,"3.73247454194057",6320,2533
"Singapore","erea","en11zadz_d_clicked + itsex","1","GIRL",66,402.536928,30.5413144923654,3.34524416910286,580.520927982652,"15.2390223573956",6320,2533
"Singapore","erea","en11zadz_d_clicked + itsex","1","BOY",150,915.470939999999,69.4586855076346,3.34524416910287,579.974680444886,"7.90590449191983",6320,2533
"Singapore","erea","en11tadz_d_clicked + itsex","0","GIRL",1237,7592.48381799999,52.4548754108889,0.942909720590907,600.488182207093,"3.33183367438914",6320,2520
"Singapore","erea","en11tadz_d_clicked + itsex","0","BOY",1102,6881.83102599999,47.5451245891111,0.942909720590913,576.253810407317,"3.80807384925748",6320,2520
"Singapore","erea","en11tadz_d_clicked + itsex","1","GIRL",56,342.622524,30.376240892593,3.65471091837178,609.273538504111,"12.0718773684259",6320,2520
"Singapore","erea","en11tadz_d_clicked + itsex","1","BOY",125,785.306784999999,69.623759107407,3.65471091837178,578.43586773178,"11.1910678065436",6320,2520
"Slovenia","erea","en11madz_d_clicked + itsex","0","GIRL",822,3716.004355,50.3516677627328,1.51025392776663,533.539067489819,"3.12135427216022",4303,1710
"Slovenia","erea","en11madz_d_clicked + itsex","0","BOY",809,3664.097477,49.6483322372671,1.51025392776662,522.734213176365,"3.68653835638137",4303,1710
"Slovenia","erea","en11madz_d_clicked + itsex","1","GIRL",30,135.623425,37.4225917289905,5.63818979949253,539.544827466681,"16.2713563703599",4303,1710
"Slovenia","erea","en11madz_d_clicked + itsex","1","BOY",49,226.787137,62.5774082710095,5.63818979949254,492.659715794421,"12.8448613355056",4303,1710
"Slovenia","erea","en11radz_d_clicked + itsex","0","GIRL",805,3636.370503,49.2876647886273,1.45082412553763,535.580070180612,"3.720825922139",4303,1705
"Slovenia","erea","en11radz_d_clicked + itsex","0","BOY",823,3741.480565,50.7123352113727,1.45082412553763,518.012007452624,"2.82756341582029",4303,1705
"Slovenia","erea","en11radz_d_clicked + itsex","1","GIRL",29,133.598464,38.9327316346474,6.63280440817285,531.628246230476,"14.6298121788567",4303,1705
"Slovenia","erea","en11radz_d_clicked + itsex","1","BOY",48,209.553579,61.0672683653526,6.63280440817286,530.970586892853,"11.6815999243449",4303,1705
"Slovenia","erea","en11badz_d_clicked + itsex","0","GIRL",837,3723.644444,50.2566880180891,1.3703398486466,527.030457009745,"3.43579641037634",4303,1726
"Slovenia","erea","en11badz_d_clicked + itsex","0","BOY",798,3685.607122,49.7433119819109,1.3703398486466,517.522911092055,"3.00683212745682",4303,1726
"Slovenia","erea","en11badz_d_clicked + itsex","1","GIRL",36,157.778083,38.5514933333767,5.58472156125081,497.189196249726,"14.581653875072",4303,1726
"Slovenia","erea","en11badz_d_clicked + itsex","1","BOY",55,251.487731,61.4485066666233,5.5847215612508,523.529681161268,"13.3331013886555",4303,1726
"Slovenia","erea","en11zadz_d_clicked + itsex","0","GIRL",811,3721.930302,51.0120271997116,1.57083411886435,533.399167729164,"3.96828361434126",4303,1727
"Slovenia","erea","en11zadz_d_clicked + itsex","0","BOY",797,3574.251611,48.9879728002884,1.57083411886435,520.25579104655,"3.51009579218797",4303,1727
"Slovenia","erea","en11zadz_d_clicked + itsex","1","GIRL",57,229.432403,44.8858584705464,5.64548276634296,493.537951936261,"11.5372602082227",4303,1727
"Slovenia","erea","en11zadz_d_clicked + itsex","1","BOY",62,281.713893,55.1141415294536,5.64548276634296,494.623785446238,"12.8197205688931",4303,1727
"Slovenia","erea","en11tadz_d_clicked + itsex","0","GIRL",839,3720.736591,49.2161272438275,1.34833579249743,534.220992616867,"3.38862821595113",4303,1731
"Slovenia","erea","en11tadz_d_clicked + itsex","0","BOY",824,3839.258068,50.7838727561725,1.34833579249743,516.480428539633,"4.53794724907545",4303,1731
"Slovenia","erea","en11tadz_d_clicked + itsex","1","GIRL",31,162.352057,50.8298607731867,7.60376067789448,523.277640165571,"12.2895573905234",4303,1731
"Slovenia","erea","en11tadz_d_clicked + itsex","1","BOY",37,157.050858,49.1701392268133,7.60376067789449,479.511698552222,"13.1341010934025",4303,1731
"Sweden","erea","en11madz_d_clicked + itsex","0","GIRL",727,19009.889433,48.9209639483359,1.438854415499,568.075249016401,"3.19408919394341",3879,1539
"Sweden","erea","en11madz_d_clicked + itsex","0","BOY",718,19848.481087,51.0790360516641,1.438854415499,553.51855027095,"3.72268663088398",3879,1539
"Sweden","erea","en11madz_d_clicked + itsex","1","GIRL",41,951.661899999999,38.5150818485925,6.78789508627679,573.382031477291,"14.6577090137811",3879,1539
"Sweden","erea","en11madz_d_clicked + itsex","1","BOY",53,1519.219257,61.4849181514075,6.78789508627679,552.146396612656,"16.2099216415426",3879,1539
"Sweden","erea","en11radz_d_clicked + itsex","0","GIRL",748,20099.220176,49.5886060361259,1.56642032452496,565.297280331887,"3.65751510145202",3879,1536
"Sweden","erea","en11radz_d_clicked + itsex","0","BOY",734,20432.712021,50.4113939638741,1.56642032452496,553.276907726255,"3.43265252358233",3879,1536
"Sweden","erea","en11radz_d_clicked + itsex","1","GIRL",16,375.384192,25.8789629957154,7.36366402313527,565.985780389145,"21.9456947965343",3879,1536
"Sweden","erea","en11radz_d_clicked + itsex","1","BOY",38,1075.153807,74.1210370042846,7.36366402313527,541.439462242265,"17.149666135905",3879,1536
"Sweden","erea","en11badz_d_clicked + itsex","0","GIRL",758,19872.968189,49.8384161978923,1.29007493914508,568.296342580033,"3.08557677902088",3879,1533
"Sweden","erea","en11badz_d_clicked + itsex","0","BOY",713,20001.830621,50.1615838021077,1.29007493914509,552.54994730818,"3.55185424130577",3879,1533
"Sweden","erea","en11badz_d_clicked + itsex","1","GIRL",20,536.885358999999,37.230193236657,8.58078590519357,529.355738960377,"19.1168783114844",3879,1533
"Sweden","erea","en11badz_d_clicked + itsex","1","BOY",42,905.184402999999,62.769806763343,8.58078590519357,530.311113639316,"9.9445827652262",3879,1533
"Sweden","erea","en11zadz_d_clicked + itsex","0","GIRL",767,20581.33008,50.9186851127395,1.99391135833092,569.282684815967,"3.41778744969744",3879,1528
"Sweden","erea","en11zadz_d_clicked + itsex","0","BOY",717,19838.665123,49.0813148872605,1.99391135833092,556.115121077523,"3.23152418762899",3879,1528
"Sweden","erea","en11zadz_d_clicked + itsex","1","GIRL",13,285.204026,27.2410637429448,7.03170016533782,495.428240520786,"26.7197947468696",3879,1528
"Sweden","erea","en11zadz_d_clicked + itsex","1","BOY",31,761.759589999999,72.7589362570552,7.03170016533782,511.866993637748,"16.4141188429543",3879,1528
"Sweden","erea","en11tadz_d_clicked + itsex","0","GIRL",743,19095.435821,47.2205720864972,1.57346434076702,565.939067492969,"3.10843701746324",3879,1539
"Sweden","erea","en11tadz_d_clicked + itsex","0","BOY",749,21343.370778,52.7794279135028,1.57346434076702,550.084524598518,"3.31691794547303",3879,1539
"Sweden","erea","en11tadz_d_clicked + itsex","1","GIRL",20,537.297403999999,39.0060884696568,7.58599149465115,563.845462689208,"23.8244467528962",3879,1539
"Sweden","erea","en11tadz_d_clicked + itsex","1","BOY",27,840.173203999999,60.9939115303431,7.58599149465115,531.694772148236,"16.135379838967",3879,1539
"Chinese Taipei","erea","en11madz_d_clicked + itsex","0","GIRL",715,33183.35466,51.7523555057318,1.14167427831353,547.151910283464,"3.1511249164558",4299,1719
"Chinese Taipei","erea","en11madz_d_clicked + itsex","0","BOY",690,30936.151275,48.2476444942682,1.14167427831353,542.246757740038,"3.26365259820802",4299,1719
"Chinese Taipei","erea","en11madz_d_clicked + itsex","1","GIRL",98,4449.841293,29.3569602416103,3.16891912083136,533.419467144983,"7.34035303944638",4299,1719
"Chinese Taipei","erea","en11madz_d_clicked + itsex","1","BOY",216,10707.863239,70.6430397583897,3.16891912083136,527.922387722803,"6.00428878820539",4299,1719
"Chinese Taipei","erea","en11radz_d_clicked + itsex","0","GIRL",713,33057.346465,51.0756409925466,1.05558395155232,555.569324383831,"3.17613669980489",4299,1724
"Chinese Taipei","erea","en11radz_d_clicked + itsex","0","BOY",697,31664.986574,48.9243590074534,1.05558395155232,544.096107491965,"3.40498910218594",4299,1724
"Chinese Taipei","erea","en11radz_d_clicked + itsex","1","GIRL",97,4436.016127,30.8587304664309,2.11202064731406,543.671860137731,"7.93161404625033",4299,1724
"Chinese Taipei","erea","en11radz_d_clicked + itsex","1","BOY",217,9939.22245199999,69.1412695335691,2.11202064731407,542.404242623407,"5.33020357388236",4299,1724
"Chinese Taipei","erea","en11badz_d_clicked + itsex","0","GIRL",740,34197.215536,51.2387615484939,1.23461313566803,550.741473195255,"3.34741140820757",4299,1719
"Chinese Taipei","erea","en11badz_d_clicked + itsex","0","BOY",729,32543.694085,48.7612384515061,1.23461313566804,539.057545516077,"2.7395116708281",4299,1719
"Chinese Taipei","erea","en11badz_d_clicked + itsex","1","GIRL",80,3709.48265,30.7688220361847,3.02535636727609,542.079156113877,"9.22085982759426",4299,1719
"Chinese Taipei","erea","en11badz_d_clicked + itsex","1","BOY",170,8346.49611199999,69.2311779638153,3.02535636727609,526.422332886218,"6.59675944949117",4299,1719
"Chinese Taipei","erea","en11zadz_d_clicked + itsex","0","GIRL",734,34171.98155,52.7890785045724,1.0624274844183,548.293969024118,"3.02581140168274",4299,1719
"Chinese Taipei","erea","en11zadz_d_clicked + itsex","0","BOY",686,30561.070282,47.2109214954276,1.0624274844183,543.508618664735,"3.21702527342261",4299,1719
"Chinese Taipei","erea","en11zadz_d_clicked + itsex","1","GIRL",90,4371.529908,30.0480873157078,2.63590024530049,539.568830684095,"7.1154283420469",4299,1719
"Chinese Taipei","erea","en11zadz_d_clicked + itsex","1","BOY",209,10176.916594,69.9519126842922,2.63590024530049,526.566690670542,"6.04299292863695",4299,1719
"Chinese Taipei","erea","en11tadz_d_clicked + itsex","0","GIRL",722,33396.279187,52.0808266813917,1.24145542057766,558.867492126435,"3.19469987981614",4299,1714
"Chinese Taipei","erea","en11tadz_d_clicked + itsex","0","BOY",667,30727.662991,47.9191733186083,1.24145542057766,548.118151023226,"3.36072033793863",4299,1714
"Chinese Taipei","erea","en11tadz_d_clicked + itsex","1","GIRL",101,4991.95397699999,33.7619839101874,3.02661469900105,534.18168496482,"7.72813431452379",4299,1714
"Chinese Taipei","erea","en11tadz_d_clicked + itsex","1","BOY",224,9793.77067199999,66.2380160898125,3.02661469900104,546.706850222364,"5.95374819287234",4299,1714
"United States","erea","en11madz_d_clicked + itsex","0","GIRL",731,605974.137146999,49.0256286616348,1.38903302654477,561.878691995587,"3.35755670642904",4090,1641
"United States","erea","en11madz_d_clicked + itsex","0","BOY",699,630061.286955999,50.9743713383652,1.38903302654477,554.586420132235,"3.96489473396176",4090,1641
"United States","erea","en11madz_d_clicked + itsex","1","GIRL",88,78342.9590169999,42.9968055436223,3.4900141835245,541.807230038937,"9.16849836839665",4090,1641
"United States","erea","en11madz_d_clicked + itsex","1","BOY",123,103863.50499,57.0031944563777,3.49001418352449,544.586880636331,"8.83895968110402",4090,1641
"United States","erea","en11radz_d_clicked + itsex","0","GIRL",791,689269.364614999,52.1178929326414,1.26855589763037,561.375274179824,"3.57138421769255",4090,1618
"United States","erea","en11radz_d_clicked + itsex","0","BOY",711,633250.265074999,47.8821070673586,1.26855589763038,555.950163129345,"3.99813946327215",4090,1618
"United States","erea","en11radz_d_clicked + itsex","1","GIRL",39,33992.267669,35.0350246212643,4.75391719050365,539.827847385745,"15.0152821589017",4090,1618
"United States","erea","en11radz_d_clicked + itsex","1","BOY",77,63031.4051739999,64.9649753787357,4.75391719050365,551.358401165385,"14.1284042123232",4090,1618
"United States","erea","en11badz_d_clicked + itsex","0","GIRL",767,685964.525721999,50.8720735136759,1.28868678824419,560.414223953362,"4.01228916658031",4090,1632
"United States","erea","en11badz_d_clicked + itsex","0","BOY",737,662446.259101999,49.1279264863241,1.28868678824418,551.680804967913,"3.76003887468939",4090,1632
"United States","erea","en11badz_d_clicked + itsex","1","GIRL",43,32915.876347,32.6595113126119,5.20534881221175,536.018047026258,"15.244555256748",4090,1632
"United States","erea","en11badz_d_clicked + itsex","1","BOY",85,67869.0865139999,67.3404886873881,5.20534881221175,533.382483484894,"12.3690142806594",4090,1632
"United States","erea","en11zadz_d_clicked + itsex","0","GIRL",760,654978.000184999,49.5767298311371,1.41170687910404,563.973190516427,"3.34316299545146",4090,1620
"United States","erea","en11zadz_d_clicked + itsex","0","BOY",752,666161.983060999,50.4232701688629,1.41170687910404,559.06860961452,"3.82271952214305",4090,1620
"United States","erea","en11zadz_d_clicked + itsex","1","GIRL",37,34991.286081,37.0924925207845,5.28577434866102,519.017205029938,"13.7249060295953",4090,1620
"United States","erea","en11zadz_d_clicked + itsex","1","BOY",71,59343.9383889999,62.9075074792155,5.28577434866102,538.870396437284,"17.7166998817711",4090,1620
"United States","erea","en11tadz_d_clicked + itsex","0","GIRL",800,696675.731239999,53.2052520914401,1.37303680537301,559.226891619046,"3.64004440086383",4090,1609
"United States","erea","en11tadz_d_clicked + itsex","0","BOY",705,612735.847230999,46.7947479085599,1.37303680537301,552.864642558702,"4.27588883071291",4090,1609
"United States","erea","en11tadz_d_clicked + itsex","1","GIRL",39,41063.622123,39.4259959520342,5.54407117750767,523.495829443938,"12.2885004164142",4090,1609
"United States","erea","en11tadz_d_clicked + itsex","1","BOY",65,63090.0489039999,60.5740040479658,5.54407117750766,554.912162369239,"12.1911791626738",4090,1609
